policy_number,policy_title,type,version,link
6173.1,ducation For Foster Youth,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=LEc7HWI2DJPf9Djq36YXFw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6173.1,ducation For Foster Youth,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=slshrQuiKvehRME8Xv0jEEOHQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6173.1,ducation For Foster Youth,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=XVqplusq0plusoWnTBhpoRiqxPBw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6173.2,ducation Of Children Of Military Families,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=bo57IyQNBBXT91I0cCgjslshw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6173.2,ducation Of Children Of Military Families,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=rDjJGQ9sOMq6L1e9ZUzkYg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6173.2,ducation Of Children Of Military Families,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=aRsXuotoGwWfTWGLH6lcfQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6173.2,ducation Of Children Of Military Families,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=IY70QtAE4RNYXkPwzjdPfA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6173.3,ducation For Juvenile Court School Students,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=yB3enbByskjg7rTWGwRsAw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6173.3,ducation For Juvenile Court School Students,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=Gd137od3yR5X3p1WKbs6Cg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6173.4,ducation For American Indian Students,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=y3IksJzXsIikssRQgrl1vQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6173.4,ducation For American Indian Students,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=L7bRmy3O6Asplus8h8AujDnew==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6174,ducation For nglish Learners,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=plusIMVeHCxAbu1x2704CuY1Q==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6174,ducation For nglish Learners,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=wqpw1kfCiyMULiueGuLDdA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6174,ducation For nglish Learners,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=0QfbSxG7WJJNTF5IKRIZTQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6174,ducation For nglish Learners,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=g5KdmOpxqrVcZydplusJTnrsA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6175,Migrant ducation Program,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=rF2xEWsAlARpARP1FzQDSw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6175,Migrant ducation Program,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=joYfnplusZs97EeI4F9ufCLeA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6175,Migrant ducation Program,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=oMVuwqKBNy6x0iWQXAqc9w==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6175,Migrant ducation Program,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=x2zkfHZVICzUYvUIAoplus9fA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6177,Summer Learning Programs,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=MLUplusLxU0ekxI0iHBTTMrAQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6178,Career Technical ducation,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=vaNrgyEZw1gaquuLVI85hw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6178,Career Technical ducation,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=amfHplusMslshqcy516Q3BKmB4nw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6178,Career Technical ducation,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=nnyYU2hFWOpfwCQbNgh9wQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6178,Career Technical ducation,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=6sUmaHx9POTos7ms1v3m9w==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6178.1,Work-Based Learning,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=wWHzkNyHNWZe59h6Qm0gcg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6178.1,Work-Based Learning,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=0dFsJvxIg8mSfNmzb0o6CA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6178.1,Work-Based Learning,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=BvYKkUxyxd4NL3zLn080Sg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6178.1,Work-Based Learning,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=OwqiFeeysMlwz5aGYKnuyA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6178.2,Regional Occupational Center/Program,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=2oqVW2hTslshYlZUaI4q4MwDw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6178.2,Regional Occupational Center/Program,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=3LpKPbbPQ0cP8HpsmsnRGQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6179,Supplemental Instruction,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=jaVKuxye3t8P8slshplusUkMvdyg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6179,Supplemental Instruction,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=q19FyHFqNTGkL5dOl3jdhA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6183,Home And Hospital Instruction,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=6mlskBStqs0d88J50TkL8w==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6183,Home And Hospital Instruction,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=Uay7lMKdySNZZslshlitHv1Ig==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6184,Continuation ducation,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=GbcU9fZd2vj1OWbjXkTCuA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6184,Continuation ducation,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=plusgplus4HdgzF52O6IPWpzZSkA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6184,Continuation ducation,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=hrWudoflieslshCkUMzv4wxhA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6184,Continuation ducation,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=IAFyRFk9uhoBn5sDoeGhyA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6190,valuation Of The Instructional Program,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=O5hR8si1aGWzmAUqs4ZASg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6190,valuation Of The Instructional Program,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=74Z88dEsdplussiRm5ltVUSWQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6200,Adult ducation,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=AQCzc0Zh9WpslshZiTvx1fxkw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6200,Adult ducation,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=vvByGhfnV6mbo6DRNcimjA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6200,Adult ducation,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=j5Y6Wslshyplusdv9pcGnbxl4Y2A==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
6200,Adult ducation,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=903zEChOTbJknLR6WD6NuQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7000,Concepts And Roles,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=EAqiYcUJueSDeM9EVsslshrYg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7000,Concepts And Roles,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=NYREXbzZ3tHRDf4jVNEluQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7110,Facilities Master Plan,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=KcW1TJZDrhIg7CKP2slshvYqw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7110,Facilities Master Plan,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=Xj16UyE0kybNu9crfd4UBQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7111,valuating xisting Buildings,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=g0Tb63tpkl7bYaRw6R5LHA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7111,valuating xisting Buildings,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=jAzhkehJkiZttZbg50xwfw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7131,Relations With Local Agencies,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=0NWslshBJZkaCjR4yzcP83HUQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7131,Relations With Local Agencies,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=hqYjlEg57ExCPAOtvplusWYFQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7140,Architectural And ngineering Services,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=91UZl9hm993rRUsDsLB9aw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7140,Architectural And ngineering Services,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=qI1fyRBi8ptMNbrk6GWzJg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7140,Architectural And ngineering Services,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=5a8nSDdiRGwUda38DouOWw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7140,Architectural And ngineering Services,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=ZdhxrSZ2UVtlxvJ4UBUTAg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7150,Site Selection And Development,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=slshdRsI80oD7wplusyLBMCSslshxRg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7150,Site Selection And Development,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=plusnLp8iNNfftv9cgVfBUa5A==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7150,Site Selection And Development,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=3fpluswEw83tr75s7nkVULI8A==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7150,Site Selection And Development,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=IQNeKJJGrMqxIXyBwPmOcw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7160,Charter School Facilities,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=JyIrypYPyu4cSagpeiGTdg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7160,Charter School Facilities,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=ZJjSMWYYIhJKWEslshfSJ5NRw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7160,Charter School Facilities,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=p5RdM8KLivrt0plusNuoOZqcg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7160,Charter School Facilities,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=XUtkWjYMslshqEtIUiuplusF4MPQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7210,Facilities Financing,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=6viH2ELhbah7slshPyslshS7Vw0g==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7210,Facilities Financing,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=4OvEIpBEOJO274pKqzQY4g==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7211,Developer Fees,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=gNx5MWBTiH3SzhfJMJHlxg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7211,Developer Fees,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=tChVH3u1E57iIovbau53Yw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7211,Developer Fees,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=QIPxQV7LqIkk43oRQCIVhQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7211,Developer Fees,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=NujchDxB6g0dlkr7A9BD1A==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7212,Mello-Roos Districts,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=2LiQxB6wwxBplusuIZdhfL5Rw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7212,Mello-Roos Districts,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=FK6LkezxplusrheNsKTplusk8wJw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7213,School Facilities Improvement Districts,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=2MJ1lCslshoUWsaKT0Na89elA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7213,School Facilities Improvement Districts,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=EX3plusrq2X7es03OQizWtkyw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7214,General Obligation Bonds,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=U7sJh1JqdvxlAmR9JVqi5w==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7214,General Obligation Bonds,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=YIS0OkSFHkJfF7BlQ1nupA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7214,General Obligation Bonds,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=BMflKlgbh23tKsau58OAlQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7214,General Obligation Bonds,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=qiDQslshPfe2WXJ7pa2V0qQlg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7310,Naming Of Facility,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=fer3c6af0lqXQKTn2exvpg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
7310,Naming Of Facility,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=Ivyt9ADPOA6JQlCEAq6EHw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9000,Role Of The Board,BB,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=PZG1bCYpta6AF6YZFQCYrQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9000,Role Of The Board,BB,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=GsoliL85vDSzbzEND0Xysw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9005,Governance Standards,BB,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=6FYjcmoslshwi4SMx1TplustxZ4A==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9005,Governance Standards,BB,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=zSwM7ohDGUuBUmcFJCABcw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9010,Public Statements,BB,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=OnslshlO0hVWW8Og05JaaBB6g==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9010,Public Statements,BB,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=ifQjo3Dfslsh1fOOqF7vLvhslshg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9011,Disclosure Of Confidential/Privileged Information,BB,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=J3Kb17quplusmH6JGQJyL6zplusw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9011,Disclosure Of Confidential/Privileged Information,BB,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=Cslshzy69DtftfhgAyIWVTgew==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9012,Board Member lectronic Communications,BB,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=3uko3WMXmplusqvyxEiWwslshuplusA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9012,Board Member lectronic Communications,BB,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=OuVHQlmDq5pNelGhH5CmLw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9100,Organization,BB,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=vUGkZDy4DfSPmx44wBbMnA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9100,Organization,BB,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=qcGQI7t6W5408chcJKFsgA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9110,Terms Of Office,BB,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=9B2uotEDBTPFtD7MbfOLHg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9110,Terms Of Office,BB,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=2fjduDWgZKMRnCS595C7VA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9121,President,BB,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=89EH0SipskVYjVItuvcltQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9121,President,BB,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=MD9sd0xYqNbQges8rYvm5w==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9122,Secretary,BB,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=NY7RzkW1SplusXBXf19yCFXcA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9122,Secretary,BB,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=UDV5D2oslshPCyXMVbSfUytUA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9123,Clerk,BB,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=VkOslsh0HwzJ3NAYslshrii1XvTg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9123,Clerk,BB,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=WtOWHDTNcfYOwGFrH8QWGw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9124,Attorney,BB,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=W8UJxlbmHplusWGggEtZsvwHA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9124,Attorney,BB,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=DV1WiQi3xxDbWTSnqc8LAQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
9130,Board Committees,BB,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=NDfbQwpFlVrslshDtPzIOcotg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
